PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
239,2024-03-08,16:55:23.66,3,1,"Campbell, Luke",1000270459,Right,ALV_CCO,"Macnamara, Nathaniel ",1000188942,Right,SOU_SUB,Undefined,7,Top,1,0,0,Fastball,Sinker,StrikeCalled,Undefined,Undefined,Undefined,0,0,,86.33688,-2.15393,-4.23762,2249.021164,226.179734,1:30,6.05689,1.69318,5.98399,-22.83887,15.33493,14.48017,2.15064,-1.03541,77.6873,-6.480407,-1.642746,0.444687,,,,,,,,,,,,-8.79489,8.98689,-1.36558,50,5.87367,8.64996,-124.82729,-5.38203,-13.63766,29.16631,-18.23864,ALV_CCO,SOU_SUB,700-HughAdamsPark,JUCO,NJCAA,20240308-700-HughAdamsPark-1,b621e530-dd9e-11ee-95c8-6bb71ff6f4b1,84.76177,,,8.64958,,,,,,,be36c0df-88dc-4994-a1c1-aa6469d8e4e6,2024-03-08,22:55:23.66,2024-03-08T16:55:23.6693556-06:00,2024-03-08T22:55:23.6693556Z,,v3,ALV-COM,,,"Rodriguez, Gabriel",1000211946,Right,ALV_CCO,7f8b433c-00b2-4139-937e-f9cd7774c064,54.5167,-125.87821,14.58316,6.05576,-4.72486,-9.11932,-1.68611,9.14135,-6.81883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
240,2024-03-08,16:55:37.35,3,2,"Campbell, Luke",1000270459,Right,ALV_CCO,"Macnamara, Nathaniel ",1000188942,Right,SOU_SUB,Undefined,7,Top,1,0,1,Slider,Slider,FoulBall,Undefined,Undefined,Undefined,0,0,,78.27211,-0.829189,-1.457466,2571.471023,100.659527,9:15,6.04171,1.65397,5.44376,-42.67148,4.31032,-14.20394,1.70901,-0.89473,71.29465,-8.636087,-3.987293,0.493328,55.32101,58.501624,61.350308,5584.675206,,,,124.52913,99.34381,70.441114,3.815436,6.74083,2.87433,-1.51473,50,5.93896,3.43608,-113.48525,-3.04163,8.66344,23.57688,-28.47988,ALV_CCO,SOU_SUB,700-HughAdamsPark,JUCO,NJCAA,20240308-700-HughAdamsPark-1,be5aff70-dd9e-11ee-95c8-6bb71ff6f4b1,76.40435,60.75331,,6.97746,,,,1.11458,1.68103,1.02556,be36c0df-88dc-4994-a1c1-aa6469d8e4e6,2024-03-08,22:55:37.35,2024-03-08T16:55:37.3518900-06:00,2024-03-08T22:55:37.3518900Z,Popup,v3,ALV-COM,,,"Rodriguez, Gabriel",1000211946,Right,ALV_CCO,39e32366-aa15-49f8-bacd-fae5986d08b9,55.05978,-114.53161,11.78844,6.04591,-1.77767,-14.23994,-1.65869,3.05159,4.33172,,1.10215,20.63488,-9.24632,5.18886,-2.29217,0.43943,0.0697,-0.03849,0.00393,1.68664,68.97557,-22.23286,-0.87117,3.65196,-2.52614,0.85988,-0.1455,0.0097,1.03557,36.89748,0.4039,-4.26268,4.26993,-2.30548,0.6699,-0.09896,0.00587,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
241,2024-03-08,16:56:32.98,3,3,"Campbell, Luke",1000270459,Right,ALV_CCO,"Macnamara, Nathaniel ",1000188942,Right,SOU_SUB,Undefined,7,Top,1,0,2,Slider,Curveball,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,78.46139,-0.267171,-2.66114,2505.072891,59.010207,8:00,6.12703,1.88611,5.39817,-49.50581,-2.10453,-6.50414,1.75089,-1.15166,70.76914,-9.30507,-3.81784,0.495526,,,,,,,,,,,,2.34705,-0.50327,-1.64365,50,6.06847,5.53391,-113.54916,-2.20297,2.98579,25.75391,-32.81427,ALV_CCO,SOU_SUB,700-HughAdamsPark,JUCO,NJCAA,20240308-700-HughAdamsPark-1,df830120-dd9e-11ee-95c8-6bb71ff6f4b1,76.06551,,,7.69224,,,,,,,be36c0df-88dc-4994-a1c1-aa6469d8e4e6,2024-03-08,22:56:32.98,2024-03-08T16:56:32.9801268-06:00,2024-03-08T22:56:32.9801268Z,,v3,ALV-COM,,,"Rodriguez, Gabriel",1000211946,Right,ALV_CCO,beee9523-1a37-4c29-ba03-b48479c196cb,55.10423,-114.701,12.87696,6.13418,-0.73535,-16.40713,-1.88817,5.40037,1.49289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
242,2024-03-08,16:57:04.25,4,1,"Campbell, Luke",1000270459,Right,ALV_CCO,"Ballard, Jason",10280843,Right,SOU_SUB,Undefined,7,Top,2,0,0,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,78.3828,0.83729,-1.727628,2665.042526,128.37968,10:15,6.15825,1.74927,5.70694,-34.28707,12.5782,-13.63981,4.08159,-0.99766,70.28121,-5.584273,-4.16311,0.492716,,,,,,,,,,,,6.23902,6.62796,-1.59619,50,6.20781,3.96771,-113.47771,0.6292,7.94701,25.24768,-23.73166,ALV_CCO,SOU_SUB,700-HughAdamsPark,JUCO,NJCAA,20240308-700-HughAdamsPark-1,f2216470-dd9e-11ee-95c8-6bb71ff6f4b1,76.49928,,,8.1016,,,,,,,be36c0df-88dc-4994-a1c1-aa6469d8e4e6,2024-03-08,22:57:04.25,2024-03-08T16:57:04.2508852-06:00,2024-03-08T22:57:04.2508852Z,,v3,ALV-COM,,,"Rodriguez, Gabriel",1000211946,Right,ALV_CCO,df990e52-1813-4bf4-a741-76fdb216a849,54.79027,-114.53854,12.62384,6.16042,1.62633,-11.86583,-1.75589,3.6338,3.9735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
243,2024-03-08,16:57:17.67,4,2,"Campbell, Luke",1000270459,Right,ALV_CCO,"Ballard, Jason",10280843,Right,SOU_SUB,Undefined,7,Top,2,1,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,86.70457,-2.581359,-4.161396,2329.405826,222.435724,1:30,6.11947,1.62679,6.26417,-19.91521,17.33969,14.62265,2.07178,-0.9985,78.42256,-6.38716,-1.527069,0.439302,,,,,,,,,,,,-8.86839,10.19107,-1.32456,50,5.91768,8.54817,-125.46951,-6.20725,-13.9688,28.20752,-16.12186,ALV_CCO,SOU_SUB,700-HughAdamsPark,JUCO,NJCAA,20240308-700-HughAdamsPark-1,fa1d9cc0-dd9e-11ee-95c8-6bb71ff6f4b1,85.80077,,,8.282,,,,,,,be36c0df-88dc-4994-a1c1-aa6469d8e4e6,2024-03-08,22:57:17.67,2024-03-08T16:57:17.6729140-06:00,2024-03-08T22:57:17.6729140Z,,v3,ALV-COM,,,"Rodriguez, Gabriel",1000211946,Right,ALV_CCO,8f8216c8-4aa4-4511-8e0e-77024849a066,54.23765,-126.41861,14.10376,6.11741,-5.66479,-8.06093,-1.62009,9.01818,-6.9844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
244,2024-03-08,16:57:30.72,4,3,"Campbell, Luke",1000270459,Right,ALV_CCO,"Ballard, Jason",10280843,Right,SOU_SUB,Undefined,7,Top,2,1,1,Slider,Slider,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,77.76995,-1.275123,-1.883476,2514.850188,81.433848,8:45,6.12147,1.69946,5.05792,-50.0514,-1.20535,-20.14489,0.74708,-1.75626,70.48036,-10.315447,-5.447563,0.503021,,,,,,,,,,,,9.43658,0.2924,-1.50305,50,5.96029,4.50756,-112.54529,-4.2485,11.78925,25.3663,-31.80873,ALV_CCO,SOU_SUB,700-HughAdamsPark,JUCO,NJCAA,20240308-700-HughAdamsPark-1,01e99d50-dd9f-11ee-95c8-6bb71ff6f4b1,74.93215,,,7.2896,,,,,,,be36c0df-88dc-4994-a1c1-aa6469d8e4e6,2024-03-08,22:57:30.72,2024-03-08T16:57:30.7217460-06:00,2024-03-08T22:57:30.7217460Z,,v3,ALV-COM,,,"Rodriguez, Gabriel",1000211946,Right,ALV_CCO,3534f014-2ba2-4bcf-afe0-4ea4dfc4522e,55.44603,-113.76614,12.68315,6.12793,-2.71759,-15.90437,-1.70634,3.94016,5.89463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
245,2024-03-08,16:57:49.35,4,4,"Campbell, Luke",1000270459,Right,ALV_CCO,"Ballard, Jason",10280843,Right,SOU_SUB,Undefined,7,Top,2,1,2,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,78.05454,-0.374015,-3.118537,2635.618242,117.279614,10:00,6.18778,1.76982,5.60072,-38.85939,8.97158,-13.72572,2.59977,-2.28848,69.90622,-7.577162,-5.560989,0.497767,,,,,,,,,,,,5.76402,5.23626,-1.49334,50,6.13116,6.68929,-112.83018,-1.94908,7.20703,26.27817,-25.62688,ALV_CCO,SOU_SUB,700-HughAdamsPark,JUCO,NJCAA,20240308-700-HughAdamsPark-1,0d053e10-dd9f-11ee-95c8-6bb71ff6f4b1,75.72309,,,8.14832,,,,,,,be36c0df-88dc-4994-a1c1-aa6469d8e4e6,2024-03-08,22:57:49.35,2024-03-08T16:57:49.3509684-06:00,2024-03-08T22:57:49.3509684Z,,v3,ALV-COM,,,"Rodriguez, Gabriel",1000211946,Right,ALV_CCO,a0aa183e-01b7-4ba6-bda9-26ada3d56ea0,54.89758,-113.96512,13.13908,6.19144,-0.84228,-12.81344,-1.77552,6.37802,3.60352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
246,2024-03-08,16:58:05.47,4,5,"Campbell, Luke",1000270459,Right,ALV_CCO,"Ballard, Jason",10280843,Right,SOU_SUB,Undefined,7,Top,2,2,2,Slider,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,77.11478,-1.411972,-2.123743,2872.732553,54.373984,7:45,6.1775,1.59638,5.00844,-56.58322,-7.25914,-12.50257,0.12818,-1.45119,70.6847,-11.55025,-4.337397,0.505476,,,,,,,,,,,,5.57886,-2.76992,-1.38153,50,5.99554,4.63584,-111.70012,-4.75074,6.93277,23.20031,-35.61621,ALV_CCO,SOU_SUB,700-HughAdamsPark,JUCO,NJCAA,20240308-700-HughAdamsPark-1,16a31870-dd9f-11ee-95c8-6bb71ff6f4b1,74.56817,,,6.43008,,,,,,,be36c0df-88dc-4994-a1c1-aa6469d8e4e6,2024-03-08,22:58:05.47,2024-03-08T16:58:05.4783028-06:00,2024-03-08T22:58:05.4783028Z,,v3,ALV-COM,,,"Rodriguez, Gabriel",1000211946,Right,ALV_CCO,e3d36a77-9014-4a15-be5b-54a48396c2a8,55.49739,-112.83616,11.60015,6.18547,-3.00674,-17.80811,-1.60022,4.29636,3.46638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
247,2024-03-08,16:58:25.93,4,6,"Campbell, Luke",1000270459,Right,ALV_CCO,"Ballard, Jason",10280843,Right,SOU_SUB,Undefined,7,Top,2,3,2,Fastball,Four-Seam,InPlay,Undefined,LineDrive,Out,1,0,,85.91249,-1.376745,-2.359816,2385.037429,223.184073,1:30,6.10836,1.73042,6.28906,-21.83596,15.86686,13.64717,3.01852,0.69157,77.78918,-5.538932,0.106454,0.441935,90.8793,19.100636,-19.940257,897.498475,103.02848,29.8388,-38.53578,294.83078,284.738,-20.955405,3.024794,-7.83642,9.06284,-1.56281,50,5.99621,4.60803,-124.65513,-3.59994,-12.18545,27.80709,-18.08153,ALV_CCO,SOU_SUB,700-HughAdamsPark,JUCO,NJCAA,20240308-700-HughAdamsPark-1,22c57ad0-dd9f-11ee-95c8-6bb71ff6f4b1,85.28961,32.98291,,8.12332,,,,1.36527,3.04029,-0.70106,be36c0df-88dc-4994-a1c1-aa6469d8e4e6,2024-03-08,22:58:25.93,2024-03-08T16:58:25.9362868-06:00,2024-03-08T22:58:25.9362868Z,LineDrive,v3,ALV-COM,,,"Rodriguez, Gabriel",1000211946,Right,ALV_CCO,1c416478-1bb8-410c-9863-bc26b44ad971,54.21339,-125.59151,13.90355,6.10719,-2.99106,-9.04076,-1.72489,5.01836,-6.09272,160.721975,1.3653,118.39878,-14.56971,2.89987,-0.53521,0.04798,0.01288,-0.00564,0.00068,3.04024,43.61838,-17.2324,1.22653,-0.2908,0.11675,-0.04287,0.0101,-0.00101,-0.70108,-42.95359,3.79779,-0.45537,0.01201,0.03334,-0.01771,0.00446,-0.00045,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
248,2024-03-08,17:00:26.44,1,1,"Walters, Adam",1000221258,Right,SOU_SUB,"Sowell, Kolbie",1000211963,Right,ALV_CCO,Undefined,7,Bottom,0,0,0,Fastball,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,81.44429,-2.805345,-3.856189,1832.611786,228.576534,1:30,5.87966,1.37455,6.28179,-30.3675,11.43308,11.39847,0.75524,-1.23543,74.69933,-8.467616,-1.798774,0.465332,,,,,,,,,,,,-7.15264,7.13941,-1.09528,50,5.65701,7.56199,-118.03142,-6.65663,-10.05183,23.26443,-22.14081,ALV_CCO,SOU_SUB,700-HughAdamsPark,JUCO,NJCAA,20240308-700-HughAdamsPark-1,6aa04150-dd9f-11ee-95c8-6bb71ff6f4b1,81.00124,,,6.74496,,,,,,,be36c0df-88dc-4994-a1c1-aa6469d8e4e6,2024-03-08,23:00:26.44,2024-03-08T17:00:26.4472116-06:00,2024-03-08T23:00:26.4472116Z,,v3,ALV-COM,,,"Lemm, Johnny",1000221262,Right,SOU_SUB,7e2b0803-4d73-4b94-b246-454d2c5fe1a8,54.22406,-118.86108,11.63221,5.88032,-5.86704,-11.0704,-1.37135,7.92047,-5.02592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
249,2024-03-08,17:00:36.15,1,2,"Walters, Adam",1000221258,Right,SOU_SUB,"Sowell, Kolbie",1000211963,Right,ALV_CCO,Undefined,7,Bottom,0,1,0,Fastball,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,80.93583,-2.420972,-3.115788,1798.123053,231.972204,1:45,5.95192,1.43098,6.21674,-28.84824,13.84965,15.76674,1.30896,-0.1335,73.54195,-7.842428,-0.270048,0.4703,,,,,,,,,,,,-9.2554,8.37662,-1.20533,50,5.75567,5.82349,-117.30752,-5.77066,-12.73713,24.75682,-20.64626,ALV_CCO,SOU_SUB,700-HughAdamsPark,JUCO,NJCAA,20240308-700-HughAdamsPark-1,70679840-dd9f-11ee-95c8-6bb71ff6f4b1,80.1456,,,7.39388,,,,,,,be36c0df-88dc-4994-a1c1-aa6469d8e4e6,2024-03-08,23:00:36.15,2024-03-08T17:00:36.1550388-06:00,2024-03-08T23:00:36.1550388Z,,v3,ALV-COM,,,"Lemm, Johnny",1000221262,Right,SOU_SUB,16fed17e-e374-49a0-9cdd-2c0907f53fce,54.28758,-118.20892,12.37841,5.9521,-5.01892,-10.32313,-1.42581,6.28725,-6.36856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
250,2024-03-08,17:00:47.90,1,3,"Walters, Adam",1000221258,Right,SOU_SUB,"Sowell, Kolbie",1000211963,Right,ALV_CCO,Undefined,7,Bottom,0,2,0,Fastball,Changeup,StrikeCalled,Undefined,Undefined,Undefined,0,0,,79.66195,-0.658849,-2.944656,1828.00444,200.308395,12:45,5.91202,1.40534,6.15742,-28.17214,16.28698,5.41028,2.95478,-0.86686,71.65623,-6.004895,-1.97058,0.479901,,,,,,,,,,,,-3.76067,9.11107,-1.18399,50,5.84761,5.73177,-115.38888,-2.08627,-4.97358,25.29118,-20.12451,ALV_CCO,SOU_SUB,700-HughAdamsPark,JUCO,NJCAA,20240308-700-HughAdamsPark-1,77696b00-dd9f-11ee-95c8-6bb71ff6f4b1,78.54209,,,8.00572,,,,,,,be36c0df-88dc-4994-a1c1-aa6469d8e4e6,2024-03-08,23:00:47.90,2024-03-08T17:00:47.9063092-06:00,2024-03-08T23:00:47.9063092Z,,v3,ALV-COM,,,"Lemm, Johnny",1000221262,Right,SOU_SUB,4033cee0-acb6-408f-9087-896ab6fb4c76,54.34136,-116.33653,12.64559,5.91165,-1.3322,-10.06225,-1.40225,5.91813,-2.48679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
251,2024-03-08,17:01:00.58,1,4,"Walters, Adam",1000221258,Right,SOU_SUB,"Sowell, Kolbie",1000211963,Right,ALV_CCO,Undefined,7,Bottom,0,2,1,Fastball,Changeup,FoulBall,Undefined,Undefined,Undefined,0,0,,80.28779,-2.491655,-3.420484,1824.919989,229.232243,1:45,5.99489,1.51791,6.25948,-27.23856,15.90615,16.72946,1.42177,-0.24592,73.2346,-7.621774,-0.400626,0.472754,45.92659,-6.749551,21.866986,,,,,17.90462,15.90195,14.592993,0.179918,-9.81209,9.44796,-1.27219,50,5.79615,6.36946,-116.3861,-5.8087,-13.36031,23.33463,-19.30954,ALV_CCO,SOU_SUB,700-HughAdamsPark,JUCO,NJCAA,20240308-700-HughAdamsPark-1,7efa3750-dd9f-11ee-95c8-6bb71ff6f4b1,79.72949,1.43062,,7.05319,,,,,,,be36c0df-88dc-4994-a1c1-aa6469d8e4e6,2024-03-08,23:01:00.58,2024-03-08T17:01:00.5889076-06:00,2024-03-08T23:01:00.5889076Z,GroundBall,v3,ALV-COM,,,"Lemm, Johnny",1000221262,Right,SOU_SUB,b5100ee7-416e-44ec-b5be-1f79681322a1,54.24524,-117.23415,11.66731,5.9945,-5.10693,-9.65477,-1.5125,6.85502,-6.68015,180,6.10078,62.35237,,,,,,,,1.43163,-7.9515,,,,,,,,0.00568,25.02377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Low,,,
252,2024-03-08,17:01:29.12,1,5,"Walters, Adam",1000221258,Right,SOU_SUB,"Sowell, Kolbie",1000211963,Right,ALV_CCO,Undefined,7,Bottom,0,2,2,Slider,Curveball,FoulBall,Undefined,Undefined,Undefined,0,0,,73.99359,0.508706,-2.066803,1904.048848,119.423156,10:00,5.93165,1.56688,6.09581,-45.20376,5.86681,-7.36989,2.63554,-0.95991,67.56865,-7.880803,-3.39379,0.514348,56.98531,42.955604,153.827959,4282.826934,,,,,45.27456,,,3.18189,3.36201,-1.40365,50,5.94713,4.12579,-107.39921,-0.30779,3.68004,20.30114,-28.28568,ALV_CCO,SOU_SUB,700-HughAdamsPark,JUCO,NJCAA,20240308-700-HughAdamsPark-1,900884c0-dd9f-11ee-95c8-6bb71ff6f4b1,73.28202,31.04318,,6.42494,,,,0.94336,2.52642,1.02995,be36c0df-88dc-4994-a1c1-aa6469d8e4e6,2024-03-08,23:01:29.12,2024-03-08T17:01:29.1251252-06:00,2024-03-08T23:01:29.1251252Z,,v3,ALV-COM,,,"Lemm, Johnny",1000221262,Right,SOU_SUB,80d25577-9560-400f-8ada-2e14670cea3b,54.40716,-108.22907,10.15057,5.93608,0.84845,-14.14284,-1.56923,3.97536,1.84002,,0.94336,-54.89782,1.58606,1.1179,-0.71677,1.23887,-1.92903,1.64287,-0.55743,2.52642,56.95321,-28.56838,3.69048,-1.39927,2.11481,-3.31301,2.79782,-0.93652,1.02995,26.97992,-3.42051,0.29889,-0.07429,0.15289,-0.26362,0.22029,-0.07177,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,
253,2024-03-08,17:01:45.67,1,6,"Walters, Adam",1000221258,Right,SOU_SUB,"Sowell, Kolbie",1000211963,Right,ALV_CCO,Undefined,7,Bottom,0,2,2,Fastball,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,75.36869,-0.121954,-3.495354,1879.442783,129.194298,10:15,5.91397,1.42546,6.06,-41.72349,8.51819,-8.06906,2.32392,-2.48638,67.76456,-7.906192,-4.943341,0.510156,,,,,,,,,,,,2.88221,5.01803,-1.14948,50,5.88278,6.95198,-109.03912,-1.40951,3.37884,23.86653,-26.29139,ALV_CCO,SOU_SUB,700-HughAdamsPark,JUCO,NJCAA,20240308-700-HughAdamsPark-1,99f2d170-dd9f-11ee-95c8-6bb71ff6f4b1,73.88408,,,7.60414,,,,,,,be36c0df-88dc-4994-a1c1-aa6469d8e4e6,2024-03-08,23:01:45.67,2024-03-08T17:01:45.6705076-06:00,2024-03-08T23:01:45.6705076Z,,v3,ALV-COM,,,"Lemm, Johnny",1000221262,Right,SOU_SUB,57a1f8ef-068b-4f97-bc00-d9f90031a6d2,54.43843,-110.00632,11.93326,5.91831,-0.34405,-13.1457,-1.42843,6.81505,1.68942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
254,2024-03-08,17:01:57.76,1,7,"Walters, Adam",1000221258,Right,SOU_SUB,"Sowell, Kolbie",1000211963,Right,ALV_CCO,Undefined,7,Bottom,0,3,2,Fastball,Changeup,BallCalled,Walk,Undefined,Undefined,1,0,,82.10711,-1.870217,-3.463366,1861.295651,199.185777,12:45,5.97232,1.21595,6.37342,-25.73466,15.37528,4.86083,2.10311,-1.56972,74.7634,-6.73603,-2.58517,0.461471,,,,,,,,,,,,-3.5839,9.0006,-0.96768,50,5.82494,7.02709,-119.0256,-4.58342,-5.09993,24.56267,-19.36603,ALV_CCO,SOU_SUB,700-HughAdamsPark,JUCO,NJCAA,20240308-700-HughAdamsPark-1,a1101b70-dd9f-11ee-95c8-6bb71ff6f4b1,81.67882,,,7.34371,,,,,,,be36c0df-88dc-4994-a1c1-aa6469d8e4e6,2024-03-08,23:01:57.76,2024-03-08T17:01:57.7667124-06:00,2024-03-08T23:01:57.7667124Z,,v3,ALV-COM,,,"Lemm, Johnny",1000221262,Right,SOU_SUB,f38d66fd-4db1-40ad-91b8-466e601605a1,54.12879,-119.87461,12.28134,5.9718,-3.91404,-9.68302,-1.21362,7.20337,-2.54996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
255,2024-03-08,17:02:10.08,2,1,"Walters, Adam",1000221258,Right,SOU_SUB,"Olivarez, JJ",1000231382,Right,ALV_CCO,Undefined,7,Bottom,1,0,0,Fastball,Changeup,FoulBall,Undefined,Undefined,Undefined,0,0,,81.42072,-1.298689,-2.819899,1818.06224,202.421355,12:45,5.96544,1.14675,6.23385,-27.16395,14.93934,5.55422,2.50196,-0.99413,73.85996,-6.430762,-1.817952,0.467013,74.74639,53.388877,61.009512,5142.617439,,,,,87.33743,,,-3.76343,8.58611,-0.93874,50,5.85493,5.61038,-118.06616,-3.42729,-5.25083,24.9023,-20.19449,ALV_CCO,SOU_SUB,700-HughAdamsPark,JUCO,NJCAA,20240308-700-HughAdamsPark-1,a86c6a40-dd9f-11ee-95c8-6bb71ff6f4b1,80.70954,88.76253,,7.56076,,,,0.60074,2.62743,1.10716,be36c0df-88dc-4994-a1c1-aa6469d8e4e6,2024-03-08,23:02:10.08,2024-03-08T17:02:10.0839988-06:00,2024-03-08T23:02:10.0839988Z,,v3,ALV-COM,,,"Lemm, Johnny",1000221262,Right,SOU_SUB,c87bc351-efd7-4386-aa47-4b92794ef10b,54.26779,-118.96291,12.45115,5.96525,-2.70007,-10.09724,-1.14418,5.79947,-2.62542,,0.60074,31.68737,-13.29444,4.00929,-1.05509,0.23895,-0.05413,0.0087,-0.00049,2.62743,87.99851,-25.56351,3.09789,-0.59415,0.10511,-0.02255,0.00478,-0.00057,1.10716,57.1879,-4.72468,-0.40061,0.34469,-0.12278,0.02658,-0.00447,0.00023,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,
